symbol,open,high,low,close,volume,year,month,day
BINANCE:DOTUSD,8.2,8.63,8.07,8.61,173434.45,2024,1,1
BINANCE:DOTUSD,8.59,8.82,8.34,8.42,337505.58,2024,1,2
BINANCE:DOTUSD,8.42,8.58,6.63,7.64,849726.6,2024,1,3
BINANCE:DOTUSD,7.63,8.02,7.48,7.89,272517.46,2024,1,4
BINANCE:DOTUSD,7.89,7.96,7.2,7.45,313820.31,2024,1,5
BINANCE:DOTUSD,7.45,7.45,6.96,7.14,246274.85,2024,1,6
BINANCE:DOTUSD,7.14,7.33,6.82,6.9,292302.15,2024,1,7
BINANCE:DOTUSD,6.9,7.53,6.52,7.48,529979.85,2024,1,8
BINANCE:DOTUSD,7.49,7.53,6.91,7.13,533204.43,2024,1,9
BINANCE:DOTUSD,7.12,8.13,6.83,7.99,825103.96,2024,1,10
BINANCE:DOTUSD,7.98,8.58,7.86,8.15,860118.44,2024,1,11
BINANCE:DOTUSD,8.14,8.21,7.38,7.56,367005.33,2024,1,12
BINANCE:DOTUSD,7.57,7.75,7.37,7.61,183623.58,2024,1,13
BINANCE:DOTUSD,7.62,7.7,7.31,7.31,169597.3,2024,1,14
BINANCE:DOTUSD,7.31,7.68,7.31,7.51,182827.77,2024,1,15
BINANCE:DOTUSD,7.51,7.68,7.34,7.49,199053.98,2024,1,16
BINANCE:DOTUSD,7.5,7.6,7.26,7.34,276891.28,2024,1,17
BINANCE:DOTUSD,7.34,7.38,6.85,7.01,236975.33,2024,1,18
BINANCE:DOTUSD,7.01,7.05,6.58,6.89,250158.7,2024,1,19
BINANCE:DOTUSD,6.89,6.95,6.78,6.91,114744.32,2024,1,20
BINANCE:DOTUSD,6.91,6.98,6.8,6.82,81674.84,2024,1,21
BINANCE:DOTUSD,6.82,6.85,6.29,6.33,266900.75,2024,1,22
BINANCE:DOTUSD,6.34,6.45,5.99,6.36,376794.22,2024,1,23
BINANCE:DOTUSD,6.36,6.54,6.26,6.47,208793.99,2024,1,24
BINANCE:DOTUSD,6.45,6.57,6.35,6.43,147961.64,2024,1,25
BINANCE:DOTUSD,6.44,6.73,6.36,6.67,241702.47,2024,1,26
BINANCE:DOTUSD,6.67,6.75,6.52,6.67,143444.01,2024,1,27
BINANCE:DOTUSD,6.67,6.88,6.57,6.87,134588.47,2024,1,28
BINANCE:DOTUSD,6.87,7.3,6.71,7.03,441125.8,2024,1,29
BINANCE:DOTUSD,7.03,7.08,6.82,6.84,282785.95,2024,1,30
BINANCE:DOTUSD,6.84,6.88,6.58,6.65,240409.69,2024,1,31
BINANCE:DOTUSD,6.65,6.81,6.55,6.79,154718.07,2024,2,1
BINANCE:DOTUSD,6.79,7.02,6.77,6.94,124112.64,2024,2,2
BINANCE:DOTUSD,6.95,7.0,6.82,6.82,61227.85,2024,2,3
BINANCE:DOTUSD,6.82,6.83,6.66,6.66,68196.76,2024,2,4
BINANCE:DOTUSD,6.67,7.0,6.59,6.73,129658.12,2024,2,5
BINANCE:DOTUSD,6.73,6.83,6.64,6.81,66644.17,2024,2,6
BINANCE:DOTUSD,6.81,6.97,6.67,6.94,201201.24,2024,2,7
BINANCE:DOTUSD,6.95,7.1,6.86,7.01,245456.02,2024,2,8
BINANCE:DOTUSD,7.02,7.32,6.95,7.2,219142.14,2024,2,9
BINANCE:DOTUSD,7.21,7.3,7.07,7.21,115316.26,2024,2,10
BINANCE:DOTUSD,7.21,7.34,7.08,7.1,120848.4,2024,2,11
BINANCE:DOTUSD,7.11,7.38,6.98,7.34,310600.68,2024,2,12
BINANCE:DOTUSD,7.35,7.45,7.13,7.36,259350.69,2024,2,13
BINANCE:DOTUSD,7.36,7.72,7.28,7.66,350961.93,2024,2,14
BINANCE:DOTUSD,7.65,7.96,7.54,7.79,458292.0,2024,2,15
BINANCE:DOTUSD,7.79,7.87,7.55,7.65,403843.57,2024,2,16
BINANCE:DOTUSD,7.65,7.71,7.35,7.71,338114.19,2024,2,17
BINANCE:DOTUSD,7.71,7.92,7.68,7.86,272694.44,2024,2,18
BINANCE:DOTUSD,7.86,8.15,7.61,8.02,370135.19,2024,2,19
BINANCE:DOTUSD,8.03,8.11,7.44,7.73,229333.09,2024,2,20
BINANCE:DOTUSD,7.73,7.73,7.23,7.48,235001.86,2024,2,21
BINANCE:DOTUSD,7.46,7.69,7.28,7.48,216606.92,2024,2,22
BINANCE:DOTUSD,7.47,7.65,7.27,7.56,242970.95,2024,2,23
BINANCE:DOTUSD,7.56,7.89,7.44,7.82,253209.69,2024,2,24
BINANCE:DOTUSD,7.82,7.94,7.68,7.92,182370.66,2024,2,25
BINANCE:DOTUSD,7.92,8.11,7.59,8.1,304392.86,2024,2,26
BINANCE:DOTUSD,8.12,8.45,8.01,8.36,413261.76,2024,2,27
BINANCE:DOTUSD,8.37,8.74,7.75,8.35,634008.16,2024,2,28
BINANCE:DOTUSD,8.35,8.9,8.04,8.26,542155.26,2024,2,29
BINANCE:DOTUSD,8.28,8.67,8.27,8.67,374720.06,2024,3,1
BINANCE:DOTUSD,8.67,9.47,8.6,9.47,817696.92,2024,3,2
