symbol,open,high,low,close,volume,year,month,day
MARKETSCOM:RIPPLE,0.6267,0.637,0.619,0.6218,0.0,2024,1,1
MARKETSCOM:RIPPLE,0.6218,0.6364,0.4522,0.5796,0.0,2024,1,2
MARKETSCOM:RIPPLE,0.5796,0.5913,0.5672,0.5844,0.0,2024,1,3
MARKETSCOM:RIPPLE,0.5844,0.5862,0.5512,0.5733,0.0,2024,1,5
MARKETSCOM:RIPPLE,0.5488,0.5786,0.5421,0.5746,0.0,2024,1,7
MARKETSCOM:RIPPLE,0.5746,0.5762,0.5442,0.5639,0.0,2024,1,8
MARKETSCOM:RIPPLE,0.5639,0.612,0.5454,0.5978,0.0,2024,1,9
MARKETSCOM:RIPPLE,0.5978,0.6213,0.5828,0.5991,0.0,2024,1,10
MARKETSCOM:RIPPLE,0.599,0.6008,0.5515,0.5667,0.0,2024,1,12
MARKETSCOM:RIPPLE,0.5733,0.5862,0.5655,0.5725,0.0,2024,1,14
MARKETSCOM:RIPPLE,0.5724,0.5768,0.563,0.5727,0.0,2024,1,15
MARKETSCOM:RIPPLE,0.5727,0.5732,0.5582,0.5652,0.0,2024,1,16
MARKETSCOM:RIPPLE,0.5652,0.5655,0.5398,0.5487,0.0,2024,1,17
MARKETSCOM:RIPPLE,0.5487,0.55,0.5183,0.5409,0.0,2024,1,19
MARKETSCOM:RIPPLE,0.543,0.5463,0.5142,0.5233,0.0,2024,1,21
MARKETSCOM:RIPPLE,0.5233,0.5282,0.4931,0.5148,0.0,2024,1,22
MARKETSCOM:RIPPLE,0.5148,0.5157,0.5077,0.5151,0.0,2024,1,23
MARKETSCOM:RIPPLE,0.5151,0.5151,0.501,0.5103,0.0,2024,1,24
MARKETSCOM:RIPPLE,0.5103,0.5335,0.5055,0.5292,0.0,2024,1,26
MARKETSCOM:RIPPLE,0.5212,0.537,0.5164,0.5323,0.0,2024,1,28
MARKETSCOM:RIPPLE,0.5323,0.536,0.5046,0.5078,0.0,2024,1,29
MARKETSCOM:RIPPLE,0.5078,0.5134,0.4822,0.5001,0.0,2024,1,30
MARKETSCOM:RIPPLE,0.5001,0.5074,0.4871,0.5026,0.0,2024,1,31
MARKETSCOM:RIPPLE,0.5026,0.5109,0.4954,0.5072,0.0,2024,2,2
MARKETSCOM:RIPPLE,0.4999,0.5102,0.4936,0.5032,0.0,2024,2,4
MARKETSCOM:RIPPLE,0.5032,0.5078,0.4951,0.5021,0.0,2024,2,5
MARKETSCOM:RIPPLE,0.5021,0.5122,0.4962,0.5108,0.0,2024,2,6
MARKETSCOM:RIPPLE,0.5108,0.5159,0.507,0.5117,0.0,2024,2,7
MARKETSCOM:RIPPLE,0.5117,0.5252,0.5111,0.523,0.0,2024,2,9
MARKETSCOM:RIPPLE,0.5231,0.5347,0.5117,0.5286,0.0,2024,2,11
MARKETSCOM:RIPPLE,0.5287,0.531,0.5116,0.5219,0.0,2024,2,12
