symbol,open,high,low,close,volume,year,month,day
CRYPTOCAP:AAVE,3538919485.614418,3805650221.405471,3391551236.947819,3674221821.291544,877180629.4626755,2021,1,28
CRYPTOCAP:AAVE,3674229736.663175,3811262029.9481664,3346188473.813251,3544214928.1003947,1052140867.3431022,2021,1,29
CRYPTOCAP:AAVE,3557776102.4279976,3985686484.0697207,3483355942.149037,3868358700.197664,805233433.3107135,2021,1,30
CRYPTOCAP:AAVE,3894631267.355124,3938192765.0932455,3610205022.704591,3696455654.646339,540848842.0312506,2021,1,31
CRYPTOCAP:AAVE,3719221856.193421,3790885191.284568,3499619500.289845,3631452877.838617,640023706.9297557,2021,2,1
CRYPTOCAP:AAVE,3631950458.977221,3799169902.5043454,3523411445.0213475,3744457947.576983,753286108.1044271,2021,2,2
CRYPTOCAP:AAVE,3745182934.557522,4780330692.918996,3720593350.878796,4728597403.976305,1079162616.2297826,2021,2,3
CRYPTOCAP:AAVE,4757693755.508207,6493308924.367932,4757693755.508207,5802721084.05351,2821889935.6466546,2021,2,4
CRYPTOCAP:AAVE,5788624970.0924015,6698291948.68935,5755809439.937923,6253048318.400487,1505383611.5746417,2021,2,5
CRYPTOCAP:AAVE,6282646433.214992,6315276145.508328,5461692750.351651,5841949600.721411,1488852454.4681296,2021,2,6
CRYPTOCAP:AAVE,5865613332.100115,5983892547.320907,4792133673.076953,5830072506.575465,1375473878.105882,2021,2,7
CRYPTOCAP:AAVE,5839784558.609455,6578656799.380476,5756357282.446852,6100240927.263042,1701179754.310027,2021,2,8
CRYPTOCAP:AAVE,6089181623.01795,6302426062.497269,5808118136.026895,6055272099.262082,1172253347.3953547,2021,2,9
CRYPTOCAP:AAVE,6066609107.510609,7158699141.762467,6058312927.970469,6491049565.682646,1880924427.8873243,2021,2,10
CRYPTOCAP:AAVE,6512423857.663128,6702148590.900658,6310302453.865642,6392564631.730126,844572929.7135099,2021,2,11
CRYPTOCAP:AAVE,6416323141.961492,6747092812.576177,6064875957.521021,6586256015.372082,824236515.7192161,2021,2,12
CRYPTOCAP:AAVE,6589531556.891937,6733331233.928252,6032326540.194174,6149793925.430866,785908976.3234873,2021,2,13
CRYPTOCAP:AAVE,6154908788.197787,6321200626.756266,5705627497.604408,5821936156.197203,685880990.5663588,2021,2,14
CRYPTOCAP:AAVE,5883796085.921529,6503226557.454322,4954839281.86996,5649074200.750965,1152048231.8815324,2021,2,15
CRYPTOCAP:AAVE,5664589041.25232,5929830258.979562,5239326334.0778055,5352074940.646577,929916050.0634668,2021,2,16
CRYPTOCAP:AAVE,5361235199.768934,5789265184.682373,4979613478.279309,5585981754.755273,1086790968.1791303,2021,2,17
CRYPTOCAP:AAVE,5589263097.069692,5922961613.02507,5399669888.078399,5500917073.96413,577944045.0660518,2021,2,18
CRYPTOCAP:AAVE,5497620867.131866,5556179635.184647,5032293329.524151,5198603748.729937,667943596.5444039,2021,2,19
CRYPTOCAP:AAVE,5198194106.926284,6202038730.066385,5050564498.219022,5494666443.116409,1508312594.6992345,2021,2,20
CRYPTOCAP:AAVE,5472311465.337479,5647698961.386956,5288165884.83381,5430390774.370176,561646335.3634009,2021,2,21
CRYPTOCAP:AAVE,5436295331.043498,5566508650.347075,4429995234.323832,4980786344.878,920207500.646911,2021,2,22
CRYPTOCAP:AAVE,5001175866.21665,5004633315.706028,3536874028.976057,4517022487.953352,1170015595.6440332,2021,2,23
CRYPTOCAP:AAVE,4551250932.260632,5028453547.001395,4263993068.493573,4560163357.816303,763842710.8433081,2021,2,24
CRYPTOCAP:AAVE,4576190675.754568,4814565734.277505,4150823439.31218,4199999373.3093977,451934075.42681706,2021,2,25
CRYPTOCAP:AAVE,4220680001.447173,4382394066.931154,3774552285.433582,4012868861.147549,551613232.283504,2021,2,26
CRYPTOCAP:AAVE,4037180435.3813295,4345693643.393378,4037180435.3813295,4139879109.188758,398500139.2663779,2021,2,27
CRYPTOCAP:AAVE,4112547330.2233953,4545025095.181991,3747147181.532928,4401248317.717464,593092185.3245461,2021,2,28
CRYPTOCAP:AAVE,4402367327.582486,4844290867.263233,4372283039.170918,4776838464.377114,736086657.3027867,2021,3,1
CRYPTOCAP:AAVE,4794562137.354345,5174016559.133088,4685448495.4861765,4861196460.393167,737230364.0314635,2021,3,2
CRYPTOCAP:AAVE,4853181193.962454,5200617754.633455,4761086881.104912,4908770000.051882,426733110.2068797,2021,3,3
CRYPTOCAP:AAVE,4905493334.949957,5095412849.385631,4550340364.120756,4646728928.36202,398883283.5290738,2021,3,4
CRYPTOCAP:AAVE,4645471076.5339365,4691385570.004657,4233058317.897426,4572933434.093944,333420619.26535684,2021,3,5
CRYPTOCAP:AAVE,4578227587.302604,4869426925.216932,4384000247.360257,4824027263.160666,254163763.39392096,2021,3,6
CRYPTOCAP:AAVE,4834923200.796026,5214790934.438709,4780987203.314057,5154897129.210178,579692301.3521912,2021,3,7
CRYPTOCAP:AAVE,5160720579.106609,5428810847.799583,4882969836.610509,5428810847.799583,586987074.3710588,2021,3,8
CRYPTOCAP:AAVE,5434933546.335105,5581666259.456449,5192924274.531131,5534853466.622678,451520589.15850407,2021,3,9
CRYPTOCAP:AAVE,5535695812.031299,5702897477.830323,4973352488.841543,5060387422.493126,532568882.5062575,2021,3,10
CRYPTOCAP:AAVE,5046522481.349721,5163372402.261032,4830191718.283486,5029885766.211885,394774070.9777551,2021,3,11
CRYPTOCAP:AAVE,5045948229.587442,5073400076.906124,4493482911.087626,4661122473.910546,427247381.143278,2021,3,12
CRYPTOCAP:AAVE,4630490313.63998,5322821497.765057,4485979440.925308,5151644284.266486,543695805.7534671,2021,3,13
CRYPTOCAP:AAVE,5175555212.689182,5197777333.047519,4693054874.859502,4729783308.843294,385257978.81920105,2021,3,14
CRYPTOCAP:AAVE,4729515630.902204,4842328377.606922,4422058668.158234,4572228556.525719,354733912.1487328,2021,3,15
CRYPTOCAP:AAVE,4579374642.482346,4682961676.904515,4353807602.435263,4607683099.51338,288257033.82122254,2021,3,16
CRYPTOCAP:AAVE,4614735446.228514,4770649414.309048,4462337492.653674,4749423933.95974,279126489.6192412,2021,3,17
CRYPTOCAP:AAVE,4771046628.274163,4778434618.48731,4489870022.64099,4522656873.112003,220299259.2760409,2021,3,18
CRYPTOCAP:AAVE,4501063495.727642,4728030091.850011,4411696261.681005,4598309120.969434,235532508.1270802,2021,3,19
CRYPTOCAP:AAVE,4593496105.408218,4928439670.455358,4570311801.678891,4609440525.121807,260575205.9747317,2021,3,20
CRYPTOCAP:AAVE,4604397785.421948,4682301707.087621,4483346923.211372,4572125934.673476,175676141.72555915,2021,3,21
CRYPTOCAP:AAVE,4577892146.332101,4627063441.654231,4145436876.076832,4192010973.248089,228497695.008206,2021,3,22
CRYPTOCAP:AAVE,4188562312.577847,4293252691.966454,4063603698.509232,4126303921.211682,221873556.4894209,2021,3,23
CRYPTOCAP:AAVE,4131844040.3491735,4341364796.74289,3703888181.942401,3853546043.040237,245910374.5454008,2021,3,24
CRYPTOCAP:AAVE,3845370746.127144,4156028712.736647,3724900729.296239,4067328735.5039062,318171120.9934105,2021,3,25
CRYPTOCAP:AAVE,4057968691.154188,4496152121.162176,4057928823.564716,4470665518.730993,322390266.88311106,2021,3,26
CRYPTOCAP:AAVE,4491668841.0030985,4515754205.94133,4231936193.337762,4389563990.685224,201319695.5676708,2021,3,27
CRYPTOCAP:AAVE,4386529099.160378,4444538176.40039,4135699379.566365,4341512150.956119,187075014.6046051,2021,3,28
