symbol,open,high,low,close,volume,year,month,day
TRADENATION:SOLANA,194.54,210.65,193.69,206.62,116755.0,2025,1,1
TRADENATION:SOLANA,206.33,219.93,205.33,216.2,98917.0,2025,1,2
TRADENATION:SOLANA,213.72,223.22,211.71,217.99,113244.0,2025,1,5
TRADENATION:SOLANA,217.86,219.34,202.18,202.18,92963.0,2025,1,6
TRADENATION:SOLANA,202.45,204.0,189.01,195.32,109027.0,2025,1,7
TRADENATION:SOLANA,195.96,199.34,182.36,185.1,121600.0,2025,1,8
TRADENATION:SOLANA,185.41,193.35,183.56,187.68,112650.0,2025,1,9
TRADENATION:SOLANA,188.68,192.05,169.44,182.2,105055.0,2025,1,12
TRADENATION:SOLANA,182.82,190.41,181.92,187.43,55335.0,2025,1,13
TRADENATION:SOLANA,187.79,204.77,186.16,202.87,55318.0,2025,1,14
TRADENATION:SOLANA,202.91,216.91,198.35,211.54,71979.0,2025,1,15
TRADENATION:SOLANA,210.9,221.84,208.53,220.25,59114.0,2025,1,16
TRADENATION:SOLANA,249.92,272.99,229.7,246.21,222282.0,2025,1,19
TRADENATION:SOLANA,243.02,259.98,230.28,253.71,164826.0,2025,1,20
TRADENATION:SOLANA,253.79,272.0,246.72,262.39,112857.0,2025,1,21
TRADENATION:SOLANA,263.08,264.67,242.18,246.15,114481.0,2025,1,22
TRADENATION:SOLANA,247.21,270.04,246.78,257.25,73776.0,2025,1,23
TRADENATION:SOLANA,249.26,250.22,221.1,234.34,133136.0,2025,1,26
TRADENATION:SOLANA,235.19,244.23,225.79,226.02,68984.0,2025,1,27
TRADENATION:SOLANA,225.63,235.98,225.41,228.1,50727.0,2025,1,28
