symbol,open,high,low,close,volume,year,month,day
BINANCE:DOTUSD,4.31,4.39,4.27,4.37,150619.22,2023,1,1
BINANCE:DOTUSD,4.37,4.53,4.32,4.49,362995.57,2023,1,2
BINANCE:DOTUSD,4.49,4.54,4.46,4.53,282925.08,2023,1,3
BINANCE:DOTUSD,4.53,4.69,4.52,4.63,384265.61,2023,1,4
BINANCE:DOTUSD,4.63,4.65,4.55,4.62,271938.77,2023,1,5
BINANCE:DOTUSD,4.62,4.71,4.55,4.69,376688.09,2023,1,6
BINANCE:DOTUSD,4.68,4.71,4.64,4.67,137972.4,2023,1,7
BINANCE:DOTUSD,4.67,4.82,4.6,4.82,282182.16,2023,1,8
BINANCE:DOTUSD,4.83,5.08,4.8,4.89,681542.93,2023,1,9
BINANCE:DOTUSD,4.89,4.97,4.83,4.92,359072.44,2023,1,10
BINANCE:DOTUSD,4.92,5.14,4.83,5.13,432659.84,2023,1,11
BINANCE:DOTUSD,5.14,5.26,5.01,5.23,614287.59,2023,1,12
BINANCE:DOTUSD,5.24,5.44,5.16,5.4,550795.94,2023,1,13
BINANCE:DOTUSD,5.4,6.51,5.39,6.03,2633291.53,2023,1,14
BINANCE:DOTUSD,6.03,6.06,5.77,5.93,1326003.63,2023,1,15
BINANCE:DOTUSD,5.93,6.09,5.62,5.81,1029044.27,2023,1,16
BINANCE:DOTUSD,5.81,6.2,5.72,5.96,1199128.7,2023,1,17
BINANCE:DOTUSD,5.96,6.22,5.59,5.65,1225014.15,2023,1,18
BINANCE:DOTUSD,5.66,5.84,5.65,5.8,385900.02,2023,1,19
BINANCE:DOTUSD,5.8,6.29,5.75,6.25,560338.31,2023,1,20
BINANCE:DOTUSD,6.26,6.46,6.03,6.24,1139658.08,2023,1,21
BINANCE:DOTUSD,6.24,6.46,6.07,6.21,589282.55,2023,1,22
BINANCE:DOTUSD,6.21,6.82,6.2,6.56,1575202.82,2023,1,23
BINANCE:DOTUSD,6.56,6.71,6.11,6.19,842230.87,2023,1,24
BINANCE:DOTUSD,6.19,6.56,6.02,6.4,988161.85,2023,1,25
BINANCE:DOTUSD,6.4,6.58,6.31,6.47,742522.21,2023,1,26
BINANCE:DOTUSD,6.48,6.63,6.3,6.58,670672.62,2023,1,27
BINANCE:DOTUSD,6.58,6.66,6.33,6.4,499269.1,2023,1,28
BINANCE:DOTUSD,6.4,6.7,6.33,6.61,627714.5,2023,1,29
BINANCE:DOTUSD,6.61,6.65,6.03,6.19,727131.69,2023,1,30
BINANCE:DOTUSD,6.19,6.32,6.15,6.26,476425.04,2023,1,31
BINANCE:DOTUSD,6.26,6.49,6.04,6.47,677838.42,2023,2,1
BINANCE:DOTUSD,6.47,6.91,6.45,6.54,1045047.23,2023,2,2
BINANCE:DOTUSD,6.56,7.12,6.51,7.01,1201396.86,2023,2,3
BINANCE:DOTUSD,7.01,7.07,6.83,6.88,490987.86,2023,2,4
BINANCE:DOTUSD,6.87,6.89,6.52,6.64,593420.87,2023,2,5
BINANCE:DOTUSD,6.64,6.79,6.42,6.49,655340.88,2023,2,6
BINANCE:DOTUSD,6.49,6.95,6.48,6.94,616364.48,2023,2,7
BINANCE:DOTUSD,6.95,7.01,6.63,6.76,620564.03,2023,2,8
BINANCE:DOTUSD,6.76,6.98,6.1,6.24,1511700.65,2023,2,9
BINANCE:DOTUSD,6.24,6.31,6.12,6.19,645069.4,2023,2,10
BINANCE:DOTUSD,6.18,6.29,6.16,6.28,250095.33,2023,2,11
BINANCE:DOTUSD,6.28,6.38,6.08,6.18,372643.36,2023,2,12
