datetime,symbol,open,high,low,close,volume
2021-01-30 01:00:00,BINANCE:XLMUSD,0.29363249595,0.37780034405,0.2746846454,0.328457305275,257087110.52254
2021-01-31 01:00:00,BINANCE:XLMUSD,0.3287261082,0.347665081125,0.2904297935,0.3071958880499999,173469135.41261783
2021-02-01 01:00:00,BINANCE:XLMUSD,0.30743282800000005,0.3777119023999999,0.29127591070000003,0.323648141375,319230125.12238604
2021-02-02 01:00:00,BINANCE:XLMUSD,0.32352184700000003,0.37766011457499993,0.30303029564999995,0.340227473,124924524.92022836
2021-02-03 01:00:00,BINANCE:XLMUSD,0.34016316724999995,0.36599778099999997,0.32069494004999993,0.34711451572499996,79259246.04665226
2021-02-04 01:00:00,BINANCE:XLMUSD,0.34755320149999996,0.35930197867499997,0.30582066775,0.3262304556,93840571.89627609
2021-02-05 01:00:00,BINANCE:XLMUSD,0.32657035354999997,0.37055144175000004,0.32141215985000005,0.35168527215,120271057.19250251
2021-02-06 01:00:00,BINANCE:XLMUSD,0.35219797355,0.4067484704,0.32006720969999997,0.37819927889999994,138365220.79533884
2021-02-07 01:00:00,BINANCE:XLMUSD,0.3785759827,0.43146408045,0.35715753725,0.3855762144,293801630.26243156
2021-02-08 01:00:00,BINANCE:XLMUSD,0.38643770305,0.4749528728,0.31628620365,0.3974514571999999,141743670.2861464
2021-02-09 01:00:00,BINANCE:XLMUSD,0.3974014026,0.42231811080000003,0.371022068,0.40089406815,81219345.23214875
2021-02-10 01:00:00,BINANCE:XLMUSD,0.40094453825,0.454611,0.3678338677750001,0.41532227404999994,147464690.4211578
2021-02-11 01:00:00,BINANCE:XLMUSD,0.41533676594999996,0.479175159,0.3980617326,0.4558796587500001,116196739.94830395
2021-02-12 01:00:00,BINANCE:XLMUSD,0.45651590025000005,0.55512702,0.43032050925000004,0.5298924013,129899739.59766205
2021-02-13 01:00:00,BINANCE:XLMUSD,0.5297258565999999,0.61234367625,0.503684960625,0.5648800989,219573084.35366365
2021-02-14 01:00:00,BINANCE:XLMUSD,0.56597656095,0.6034024931,0.48116743674999995,0.51580077,124776319.60602921
2021-02-15 01:00:00,BINANCE:XLMUSD,0.5162054122499999,0.5460087507,0.4241629118,0.49469748179999995,130499999.75699428
2021-02-16 01:00:00,BINANCE:XLMUSD,0.49441275079999997,0.53345514395,0.45631557225,0.48545128642499996,63630235.6705879
2021-02-17 01:00:00,BINANCE:XLMUSD,0.4852210686750001,0.522606432,0.44880802067500003,0.49813807525,63038965.50865052
2021-02-18 01:00:00,BINANCE:XLMUSD,0.4975376166,0.5262081825,0.4828804766500001,0.49682946735,57479582.92402227
2021-02-19 01:00:00,BINANCE:XLMUSD,0.4967446992749999,0.5598727635,0.4572243879,0.513253221775,60801714.28946255
2021-02-20 01:00:00,BINANCE:XLMUSD,0.51331518805,0.54710407095,0.45352019999999993,0.48733682464999994,74863847.93779157
2021-02-21 01:00:00,BINANCE:XLMUSD,0.486598482,0.5172949540999999,0.46921734600000004,0.4967312256000001,53274016.25434383
