symbol,open,high,low,close,volume,year,month,day
COINBASE:SHIBUSD,8.06e-06,8.14e-06,7.99e-06,8.12e-06,571835370930.0,2023,1,1
COINBASE:SHIBUSD,8.12e-06,8.26e-06,8.02e-06,8.17e-06,868282005113.0,2023,1,2
COINBASE:SHIBUSD,8.18e-06,8.21e-06,8.05e-06,8.14e-06,834150866361.0,2023,1,3
COINBASE:SHIBUSD,8.14e-06,8.52e-06,8.11e-06,8.38e-06,1631199794589.0,2023,1,4
COINBASE:SHIBUSD,8.37e-06,8.81e-06,8.27e-06,8.37e-06,2128060210367.0,2023,1,5
COINBASE:SHIBUSD,8.36e-06,8.49e-06,8.16e-06,8.42e-06,1490288819795.0,2023,1,6
COINBASE:SHIBUSD,8.42e-06,8.71e-06,8.37e-06,8.43e-06,893785727696.0,2023,1,7
COINBASE:SHIBUSD,8.43e-06,8.68e-06,8.33e-06,8.64e-06,1035359868118.0,2023,1,8
COINBASE:SHIBUSD,8.64e-06,9.2e-06,8.56e-06,8.69e-06,3408794566463.0,2023,1,9
COINBASE:SHIBUSD,8.68e-06,9.66e-06,8.53e-06,9.26e-06,3536133262177.0,2023,1,10
COINBASE:SHIBUSD,9.27e-06,9.27e-06,8.65e-06,9.12e-06,2102836398663.0,2023,1,11
COINBASE:SHIBUSD,9.12e-06,9.69e-06,8.82e-06,9.47e-06,3480016048225.0,2023,1,12
COINBASE:SHIBUSD,9.47e-06,1.028e-05,9.28e-06,1.021e-05,3133191286749.0,2023,1,13
COINBASE:SHIBUSD,1.02e-05,1.111e-05,9.57e-06,1.039e-05,5493650152028.0,2023,1,14
COINBASE:SHIBUSD,1.038e-05,1.102e-05,9.79e-06,1.065e-05,3454043265658.0,2023,1,15
COINBASE:SHIBUSD,1.065e-05,1.105e-05,1.007e-05,1.053e-05,3453864472544.0,2023,1,16
COINBASE:SHIBUSD,1.052e-05,1.082e-05,1.025e-05,1.055e-05,1447466425547.0,2023,1,17
COINBASE:SHIBUSD,1.055e-05,1.295e-05,1.053e-05,1.117e-05,8926191873036.0,2023,1,18
COINBASE:SHIBUSD,1.117e-05,1.179e-05,1.082e-05,1.155e-05,2366814079906.0,2023,1,19
COINBASE:SHIBUSD,1.154e-05,1.242e-05,1.133e-05,1.223e-05,2443538240272.0,2023,1,20
COINBASE:SHIBUSD,1.223e-05,1.25e-05,1.175e-05,1.186e-05,2992625368221.0,2023,1,21
COINBASE:SHIBUSD,1.187e-05,1.25e-05,1.158e-05,1.201e-05,2477280808341.0,2023,1,22
COINBASE:SHIBUSD,1.2e-05,1.221e-05,1.179e-05,1.199e-05,1655215203150.0,2023,1,23
COINBASE:SHIBUSD,1.2e-05,1.221e-05,1.09e-05,1.119e-05,2163300891164.0,2023,1,24
COINBASE:SHIBUSD,1.118e-05,1.196e-05,1.088e-05,1.165e-05,2297964678310.0,2023,1,25
COINBASE:SHIBUSD,1.165e-05,1.187e-05,1.138e-05,1.162e-05,1362709467172.0,2023,1,26
COINBASE:SHIBUSD,1.161e-05,1.188e-05,1.13e-05,1.173e-05,1563363124701.0,2023,1,27
COINBASE:SHIBUSD,1.174e-05,1.231e-05,1.165e-05,1.182e-05,1837810846624.0,2023,1,28
COINBASE:SHIBUSD,1.182e-05,1.216e-05,1.173e-05,1.207e-05,1339341948123.0,2023,1,29
COINBASE:SHIBUSD,1.208e-05,1.214e-05,1.12e-05,1.152e-05,1962952933869.0,2023,1,30
COINBASE:SHIBUSD,1.151e-05,1.199e-05,1.144e-05,1.181e-05,1625067384066.0,2023,1,31
COINBASE:SHIBUSD,1.181e-05,1.205e-05,1.13e-05,1.197e-05,2339317484703.0,2023,2,1
COINBASE:SHIBUSD,1.197e-05,1.298e-05,1.192e-05,1.213e-05,3950151700738.0,2023,2,2
COINBASE:SHIBUSD,1.214e-05,1.29e-05,1.205e-05,1.271e-05,2767509754136.0,2023,2,3
COINBASE:SHIBUSD,1.272e-05,1.59e-05,1.27e-05,1.472e-05,9264593442141.0,2023,2,4
COINBASE:SHIBUSD,1.471e-05,1.535e-05,1.389e-05,1.43e-05,4364449180592.0,2023,2,5
COINBASE:SHIBUSD,1.429e-05,1.483e-05,1.393e-05,1.408e-05,3109655926907.0,2023,2,6
COINBASE:SHIBUSD,1.407e-05,1.449e-05,1.377e-05,1.438e-05,2126402410929.0,2023,2,7
COINBASE:SHIBUSD,1.438e-05,1.456e-05,1.349e-05,1.376e-05,1803438897892.0,2023,2,8
COINBASE:SHIBUSD,1.376e-05,1.383e-05,1.171e-05,1.216e-05,3098985591869.0,2023,2,9
COINBASE:SHIBUSD,1.216e-05,1.336e-05,1.21e-05,1.286e-05,2746310550828.0,2023,2,10
COINBASE:SHIBUSD,1.286e-05,1.311e-05,1.239e-05,1.291e-05,1419074051468.0,2023,2,11
COINBASE:SHIBUSD,1.29e-05,1.354e-05,1.257e-05,1.283e-05,1684133294981.0,2023,2,12
COINBASE:SHIBUSD,1.284e-05,1.307e-05,1.199e-05,1.247e-05,2229194643341.0,2023,2,13
COINBASE:SHIBUSD,1.249e-05,1.285e-05,1.2e-05,1.275e-05,2012199413213.0,2023,2,14
COINBASE:SHIBUSD,1.276e-05,1.388e-05,1.254e-05,1.375e-05,3093331252809.0,2023,2,15
COINBASE:SHIBUSD,1.376e-05,1.399e-05,1.256e-05,1.27e-05,4502075038753.0,2023,2,16
COINBASE:SHIBUSD,1.27e-05,1.336e-05,1.263e-05,1.317e-05,2285028810501.0,2023,2,17
COINBASE:SHIBUSD,1.317e-05,1.34e-05,1.302e-05,1.318e-05,1882017026928.0,2023,2,18
COINBASE:SHIBUSD,1.318e-05,1.4e-05,1.31e-05,1.333e-05,2907090434803.0,2023,2,19
COINBASE:SHIBUSD,1.333e-05,1.377e-05,1.302e-05,1.35e-05,2104749978503.0,2023,2,20
COINBASE:SHIBUSD,1.349e-05,1.362e-05,1.283e-05,1.305e-05,2679851109103.0,2023,2,21
COINBASE:SHIBUSD,1.306e-05,1.317e-05,1.254e-05,1.316e-05,1860733174242.0,2023,2,22
COINBASE:SHIBUSD,1.315e-05,1.367e-05,1.295e-05,1.313e-05,2509325584964.0,2023,2,23
COINBASE:SHIBUSD,1.313e-05,1.323e-05,1.221e-05,1.254e-05,1964998195549.0,2023,2,24
COINBASE:SHIBUSD,1.254e-05,1.265e-05,1.2e-05,1.24e-05,1315683034540.0,2023,2,25
COINBASE:SHIBUSD,1.24e-05,1.318e-05,1.232e-05,1.284e-05,1477535628067.0,2023,2,26
COINBASE:SHIBUSD,1.284e-05,1.289e-05,1.232e-05,1.252e-05,1305521442639.0,2023,2,27
COINBASE:SHIBUSD,1.252e-05,1.254e-05,1.196e-05,1.201e-05,1648399842612.0,2023,2,28
COINBASE:SHIBUSD,1.202e-05,1.243e-05,1.192e-05,1.225e-05,1159116852208.0,2023,3,1
COINBASE:SHIBUSD,1.224e-05,1.231e-05,1.173e-05,1.206e-05,1249829362230.0,2023,3,2
COINBASE:SHIBUSD,1.205e-05,1.207e-05,1.085e-05,1.138e-05,2293245914851.0,2023,3,3
COINBASE:SHIBUSD,1.139e-05,1.146e-05,1.085e-05,1.112e-05,505662369887.0,2023,3,4
COINBASE:SHIBUSD,1.112e-05,1.131e-05,1.099e-05,1.11e-05,1000997780834.0,2023,3,5
COINBASE:SHIBUSD,1.11e-05,1.123e-05,1.087e-05,1.115e-05,1225424249984.0,2023,3,6
COINBASE:SHIBUSD,1.116e-05,1.13e-05,1.06e-05,1.112e-05,1821554474887.0,2023,3,7
COINBASE:SHIBUSD,1.112e-05,1.169e-05,1.072e-05,1.093e-05,3471944205484.0,2023,3,8
COINBASE:SHIBUSD,1.093e-05,1.115e-05,9.82e-06,1.008e-05,3656802084707.0,2023,3,9
COINBASE:SHIBUSD,1.008e-05,1.041e-05,9.64e-06,1.032e-05,3135488894445.0,2023,3,10
COINBASE:SHIBUSD,1.031e-05,1.066e-05,9.96e-06,1.037e-05,2228846768841.0,2023,3,11
COINBASE:SHIBUSD,1.037e-05,1.089e-05,1.011e-05,1.081e-05,1678453984089.0,2023,3,12
COINBASE:SHIBUSD,1.081e-05,1.128e-05,1.042e-05,1.109e-05,2825643799021.0,2023,3,13
COINBASE:SHIBUSD,1.109e-05,1.184e-05,1.089e-05,1.128e-05,3414818536757.0,2023,3,14
COINBASE:SHIBUSD,1.129e-05,1.147e-05,1.017e-05,1.044e-05,2989992072588.0,2023,3,15
COINBASE:SHIBUSD,1.043e-05,1.063e-05,1.022e-05,1.052e-05,1495811680133.0,2023,3,16
COINBASE:SHIBUSD,1.052e-05,1.123e-05,1.044e-05,1.114e-05,1866630538762.0,2023,3,17
COINBASE:SHIBUSD,1.115e-05,1.14e-05,1.065e-05,1.073e-05,1718802022301.0,2023,3,18
COINBASE:SHIBUSD,1.074e-05,1.12e-05,1.071e-05,1.094e-05,1257339597049.0,2023,3,19
COINBASE:SHIBUSD,1.094e-05,1.106e-05,1.038e-05,1.05e-05,1651751087058.0,2023,3,20
COINBASE:SHIBUSD,1.05e-05,1.113e-05,1.033e-05,1.097e-05,1773674815278.0,2023,3,21
COINBASE:SHIBUSD,1.097e-05,1.109e-05,1.026e-05,1.061e-05,2104672022506.0,2023,3,22
COINBASE:SHIBUSD,1.06e-05,1.099e-05,1.056e-05,1.086e-05,1195194958135.0,2023,3,23
COINBASE:SHIBUSD,1.087e-05,1.09e-05,1.036e-05,1.063e-05,1140405516047.0,2023,3,24
COINBASE:SHIBUSD,1.063e-05,1.072e-05,1.038e-05,1.052e-05,738893645439.0,2023,3,25
COINBASE:SHIBUSD,1.052e-05,1.07e-05,1.048e-05,1.063e-05,533568245432.0,2023,3,26
COINBASE:SHIBUSD,1.062e-05,1.099e-05,1.02e-05,1.042e-05,1512062279908.0,2023,3,27
COINBASE:SHIBUSD,1.041e-05,1.051e-05,1.026e-05,1.045e-05,846563311523.0,2023,3,28
COINBASE:SHIBUSD,1.045e-05,1.087e-05,1.044e-05,1.068e-05,1015699609778.0,2023,3,29
COINBASE:SHIBUSD,1.068e-05,1.081e-05,1.039e-05,1.056e-05,943379854666.0,2023,3,30
COINBASE:SHIBUSD,1.057e-05,1.097e-05,1.047e-05,1.083e-05,932692654126.0,2023,3,31
COINBASE:SHIBUSD,1.083e-05,1.153e-05,1.069e-05,1.119e-05,1790658062669.0,2023,4,1
COINBASE:SHIBUSD,1.118e-05,1.15e-05,1.07e-05,1.08e-05,1313763571666.0,2023,4,2
