symbol,open,high,low,close,volume,year,month,day
TRADENATION:SOLANA,176.354,176.443,166.897,170.039,1650000.0,2022,1,2
TRADENATION:SOLANA,170.084,173.867,166.56,167.767,1650000.0,2022,1,3
TRADENATION:SOLANA,167.753,171.253,145.013,154.54,3090000.0,2022,1,4
TRADENATION:SOLANA,154.483,154.721,146.344,150.336,2910000.0,2022,1,5
TRADENATION:SOLANA,150.336,150.65,133.973,136.405,4690000.0,2022,1,6
TRADENATION:SOLANA,140.787,143.741,130.147,135.964,3300000.0,2022,1,9
TRADENATION:SOLANA,135.873,143.456,133.626,140.209,2410000.0,2022,1,10
TRADENATION:SOLANA,140.209,153.119,138.286,151.437,3210000.0,2022,1,11
TRADENATION:SOLANA,151.53,157.712,145.59,146.061,3040000.0,2022,1,12
TRADENATION:SOLANA,146.096,150.584,142.044,146.162,2350000.0,2022,1,13
TRADENATION:SOLANA,148.016,148.26,137.144,139.824,2130000.0,2022,1,16
TRADENATION:SOLANA,139.832,142.598,134.454,141.282,2040000.0,2022,1,17
TRADENATION:SOLANA,141.337,142.663,132.969,135.276,2050000.0,2022,1,18
TRADENATION:SOLANA,135.31,143.831,126.537,127.672,2500000.0,2022,1,19
TRADENATION:SOLANA,127.639,128.651,106.543,112.362,8180000.0,2022,1,20
TRADENATION:SOLANA,99.77,99.835,80.919,91.784,10990000.0,2022,1,23
TRADENATION:SOLANA,91.849,99.882,87.585,94.704,5830000.0,2022,1,24
TRADENATION:SOLANA,94.704,103.487,89.487,91.905,7290000.0,2022,1,25
TRADENATION:SOLANA,91.905,94.404,85.887,89.422,5830000.0,2022,1,26
TRADENATION:SOLANA,89.513,93.526,87.338,91.318,4590000.0,2022,1,27
TRADENATION:SOLANA,93.418,101.346,89.264,99.627,4260000.0,2022,1,30
TRADENATION:SOLANA,99.515,113.498,99.172,109.981,7110000.0,2022,1,31
TRADENATION:SOLANA,109.981,112.266,97.121,101.908,7800000.0,2022,2,1
TRADENATION:SOLANA,101.97,103.073,94.207,101.675,5880000.0,2022,2,2
TRADENATION:SOLANA,101.827,112.71,100.388,112.401,6260000.0,2022,2,3
TRADENATION:SOLANA,115.286,121.836,112.906,117.512,4360000.0,2022,2,6
TRADENATION:SOLANA,117.512,120.152,109.887,113.293,4410000.0,2022,2,7
TRADENATION:SOLANA,113.293,117.005,109.581,113.991,3200000.0,2022,2,8
TRADENATION:SOLANA,113.991,114.93,105.816,106.19,4140000.0,2022,2,9
TRADENATION:SOLANA,106.17,108.103,95.307,96.483,4500000.0,2022,2,10
TRADENATION:SOLANA,92.811,97.762,91.058,96.458,2990000.0,2022,2,13
TRADENATION:SOLANA,96.458,105.606,96.388,105.352,3600000.0,2022,2,14
TRADENATION:SOLANA,105.352,105.558,98.315,101.763,3240000.0,2022,2,15
TRADENATION:SOLANA,101.763,102.74,92.411,93.591,3050000.0,2022,2,16
TRADENATION:SOLANA,93.591,96.334,89.474,89.96,3020000.0,2022,2,17
TRADENATION:SOLANA,90.693,95.988,82.806,82.879,5640000.0,2022,2,20
TRADENATION:SOLANA,82.879,87.38,81.16,86.413,4220000.0,2022,2,21
TRADENATION:SOLANA,86.413,93.211,84.431,84.431,4590000.0,2022,2,22
TRADENATION:SOLANA,84.514,92.837,75.693,89.409,10390000.0,2022,2,23
TRADENATION:SOLANA,89.409,94.995,87.035,92.778,5310000.0,2022,2,24
