symbol,open,high,low,close,volume,year,month,day
COINBASE:SHIBUSD,1e-05,9e-05,6e-06,5.67e-05,2011405203216.0005,2021,9,9
COINBASE:SHIBUSD,5.67e-05,6e-05,6.76e-06,7.02e-06,3803666278890.0015,2021,9,10
COINBASE:SHIBUSD,7.02e-06,7.35e-06,6.73e-06,6.77e-06,1663194647440.0005,2021,9,11
COINBASE:SHIBUSD,6.78e-06,7.19e-06,6.64e-06,6.91e-06,859389740690.0024,2021,9,12
COINBASE:SHIBUSD,6.91e-06,7.1e-06,6.17e-06,6.48e-06,851872051559.002,2021,9,13
COINBASE:SHIBUSD,6.48e-06,6.9e-06,6.44e-06,6.67e-06,799842914475.005,2021,9,14
COINBASE:SHIBUSD,6.67e-06,6.91e-06,6.6e-06,6.78e-06,1354279397992.0017,2021,9,15
COINBASE:SHIBUSD,6.78e-06,1.34e-05,6.52e-06,8.81e-06,33971466502853.0,2021,9,16
COINBASE:SHIBUSD,8.81e-06,9.7e-06,8.1e-06,8.43e-06,25611870030486.0,2021,9,17
COINBASE:SHIBUSD,8.44e-06,8.62e-06,7.61e-06,7.86e-06,8832750100865.002,2021,9,18
COINBASE:SHIBUSD,7.86e-06,8.48e-06,7.36e-06,8.17e-06,8445364127353.001,2021,9,19
COINBASE:SHIBUSD,8.19e-06,8.24e-06,6.79e-06,7.02e-06,7359714007413.001,2021,9,20
COINBASE:SHIBUSD,7.02e-06,7.34e-06,6.59e-06,6.88e-06,5539387125062.001,2021,9,21
COINBASE:SHIBUSD,6.88e-06,7.33e-06,6.84e-06,7.26e-06,4517368674647.001,2021,9,22
COINBASE:SHIBUSD,7.26e-06,7.75e-06,7.09e-06,7.65e-06,4500476217476.001,2021,9,23
COINBASE:SHIBUSD,7.64e-06,7.88e-06,6.75e-06,7.39e-06,6678475561916.001,2021,9,24
COINBASE:SHIBUSD,7.38e-06,7.6e-06,7.11e-06,7.34e-06,3528623592227.0005,2021,9,25
COINBASE:SHIBUSD,7.34e-06,7.34e-06,6.82e-06,7.11e-06,2947651492617.001,2021,9,26
COINBASE:SHIBUSD,7.11e-06,7.27e-06,6.9e-06,6.98e-06,2944845921478.0005,2021,9,27
COINBASE:SHIBUSD,6.99e-06,7.18e-06,6.82e-06,6.98e-06,3024049155494.001,2021,9,28
COINBASE:SHIBUSD,6.97e-06,7.17e-06,6.91e-06,7.02e-06,2504677982674.0005,2021,9,29
COINBASE:SHIBUSD,7.02e-06,7.44e-06,7e-06,7.21e-06,3342927954876.001,2021,9,30
COINBASE:SHIBUSD,7.22e-06,7.82e-06,7.16e-06,7.72e-06,4113210977188.001,2021,10,1
COINBASE:SHIBUSD,7.72e-06,8.26e-06,7.43e-06,7.88e-06,5020252027976.001,2021,10,2
COINBASE:SHIBUSD,7.87e-06,9.04e-06,7.65e-06,8.56e-06,8828728646898.002,2021,10,3
COINBASE:SHIBUSD,8.56e-06,1.54e-05,8.2e-06,1.349e-05,48519921914756.0,2021,10,4
COINBASE:SHIBUSD,1.348e-05,2.5e-05,1.208e-05,1.734e-05,70956971611954.0,2021,10,5
COINBASE:SHIBUSD,1.734e-05,2.945e-05,1.662e-05,2.794e-05,76256561739497.0,2021,10,6
COINBASE:SHIBUSD,2.794e-05,3.7e-05,2.029e-05,2.292e-05,97115417041931.0,2021,10,7
COINBASE:SHIBUSD,2.292e-05,2.95e-05,2.057e-05,2.727e-05,53103264344107.0,2021,10,8
COINBASE:SHIBUSD,2.729e-05,3e-05,2.415e-05,2.671e-05,27664393028438.0,2021,10,9
COINBASE:SHIBUSD,2.671e-05,2.782e-05,2.51e-05,2.616e-05,16808821854373.0,2021,10,10
COINBASE:SHIBUSD,2.616e-05,3.212e-05,2.584e-05,3.066e-05,30099294306360.004,2021,10,11
COINBASE:SHIBUSD,3.066e-05,3.156e-05,2.73e-05,2.906e-05,21754529450821.004,2021,10,12
COINBASE:SHIBUSD,2.906e-05,3.07e-05,2.77e-05,2.91e-05,13679412443629.002,2021,10,13
COINBASE:SHIBUSD,2.91e-05,2.984e-05,2.59e-05,2.742e-05,13720215083487.002,2021,10,14
COINBASE:SHIBUSD,2.742e-05,2.766e-05,2.333e-05,2.526e-05,26002337404652.0,2021,10,15
COINBASE:SHIBUSD,2.526e-05,2.659e-05,2.47e-05,2.572e-05,10719570393974.002,2021,10,16
COINBASE:SHIBUSD,2.572e-05,2.9e-05,2.376e-05,2.775e-05,11829673573895.0,2021,10,17
COINBASE:SHIBUSD,2.775e-05,2.958e-05,2.639e-05,2.867e-05,16249399760002.002,2021,10,18
COINBASE:SHIBUSD,2.867e-05,2.918e-05,2.751e-05,2.803e-05,7571952235394.001,2021,10,19
COINBASE:SHIBUSD,2.803e-05,2.957e-05,2.693e-05,2.925e-05,8198644533326.001,2021,10,20
COINBASE:SHIBUSD,2.923e-05,2.925e-05,2.703e-05,2.747e-05,7657666352124.001,2021,10,21
COINBASE:SHIBUSD,2.747e-05,2.847e-05,2.7e-05,2.794e-05,6142751018213.001,2021,10,22
COINBASE:SHIBUSD,2.794e-05,3.458e-05,2.762e-05,3.388e-05,18655823025905.0,2021,10,23
COINBASE:SHIBUSD,3.389e-05,4.559e-05,3.201e-05,3.607e-05,55155530960840.0,2021,10,24
COINBASE:SHIBUSD,3.607e-05,4.364e-05,3.505e-05,4.23e-05,24909275657356.0,2021,10,25
COINBASE:SHIBUSD,4.23e-05,4.98e-05,4.043e-05,4.798e-05,31634150643615.0,2021,10,26
COINBASE:SHIBUSD,4.798e-05,8.8e-05,4.689e-05,8.108e-05,63986226059498.0,2021,10,27
COINBASE:SHIBUSD,8.111e-05,8.894e-05,5.52e-05,6.89e-05,54279096950369.0,2021,10,28
COINBASE:SHIBUSD,6.88e-05,7.79e-05,6.03e-05,7.48e-05,25003307291426.004,2021,10,29
COINBASE:SHIBUSD,7.48e-05,7.8e-05,6.13e-05,6.54e-05,19701128514147.0,2021,10,30
COINBASE:SHIBUSD,6.53e-05,6.97e-05,5.81e-05,6.71e-05,19427322096478.004,2021,10,31
COINBASE:SHIBUSD,6.71e-05,7.5e-05,6.57e-05,7.16e-05,16742661498878.0,2021,11,1
COINBASE:SHIBUSD,7.16e-05,7.31e-05,6.62e-05,6.92e-05,13270230140594.002,2021,11,2
COINBASE:SHIBUSD,6.91e-05,6.92e-05,4.87e-05,5.39e-05,22994461532299.004,2021,11,3
COINBASE:SHIBUSD,5.4e-05,6.1e-05,4.13e-05,4.93e-05,34127901849374.0,2021,11,4
COINBASE:SHIBUSD,4.93e-05,6.56e-05,4.41e-05,6.28e-05,26191276647042.004,2021,11,5
COINBASE:SHIBUSD,6.28e-05,6.33e-05,5.5e-05,5.87e-05,12510738338693.002,2021,11,6
COINBASE:SHIBUSD,5.86e-05,5.98e-05,5.59e-05,5.69e-05,5927196512739.001,2021,11,7
COINBASE:SHIBUSD,5.7e-05,5.9e-05,5.25e-05,5.52e-05,10036363072853.0,2021,11,8
COINBASE:SHIBUSD,5.52e-05,5.85e-05,5.34e-05,5.49e-05,7778424573588.001,2021,11,9
COINBASE:SHIBUSD,5.49e-05,5.52e-05,4.59e-05,5.04e-05,11789986570964.002,2021,11,10
COINBASE:SHIBUSD,5.04e-05,5.8e-05,4.83e-05,5.67e-05,11116772675251.002,2021,11,11
COINBASE:SHIBUSD,5.67e-05,5.7e-05,5.13e-05,5.24e-05,5613863360481.001,2021,11,12
COINBASE:SHIBUSD,5.24e-05,5.29e-05,5.05e-05,5.17e-05,3577438226767.001,2021,11,13
COINBASE:SHIBUSD,5.17e-05,5.65e-05,5.15e-05,5.32e-05,5228084727063.001,2021,11,14
COINBASE:SHIBUSD,5.32e-05,5.6e-05,5.23e-05,5.35e-05,4482733728227.001,2021,11,15
COINBASE:SHIBUSD,5.35e-05,5.36e-05,4.52e-05,4.83e-05,7854994097242.001,2021,11,16
COINBASE:SHIBUSD,4.84e-05,4.99e-05,4.66e-05,4.81e-05,6420568083170.001,2021,11,17
COINBASE:SHIBUSD,4.81e-05,4.9e-05,4.05e-05,4.26e-05,10152495058650.002,2021,11,18
COINBASE:SHIBUSD,4.25e-05,5.29e-05,4.18e-05,4.85e-05,10179531593976.002,2021,11,19
COINBASE:SHIBUSD,4.85e-05,5.01e-05,4.56e-05,4.77e-05,5208713311611.001,2021,11,20
COINBASE:SHIBUSD,4.77e-05,4.78e-05,4.34e-05,4.41e-05,4188191633463.001,2021,11,21
COINBASE:SHIBUSD,4.41e-05,4.63e-05,4.27e-05,4.32e-05,4766512528495.001,2021,11,22
COINBASE:SHIBUSD,4.33e-05,4.46e-05,4.11e-05,4.2e-05,4829573187824.001,2021,11,23
COINBASE:SHIBUSD,4.19e-05,4.2e-05,3.56e-05,3.79e-05,11042290641488.002,2021,11,24
COINBASE:SHIBUSD,3.79e-05,4.84e-05,3.76e-05,4.28e-05,15030041635416.002,2021,11,25
COINBASE:SHIBUSD,4.28e-05,4.29e-05,3.63e-05,3.87e-05,8168667019123.001,2021,11,26
COINBASE:SHIBUSD,3.87e-05,4.18e-05,3.82e-05,3.92e-05,5024552740958.001,2021,11,27
COINBASE:SHIBUSD,3.92e-05,3.96e-05,3.62e-05,3.92e-05,4257573827824.001,2021,11,28
COINBASE:SHIBUSD,3.92e-05,4.6e-05,3.83e-05,4.54e-05,7716483780113.0,2021,11,29
COINBASE:SHIBUSD,4.54e-05,5.5e-05,4.33e-05,4.75e-05,18515148678432.004,2021,11,30
COINBASE:SHIBUSD,4.75e-05,4.88e-05,4.35e-05,4.42e-05,7923103178779.001,2021,12,1
COINBASE:SHIBUSD,4.42e-05,4.42e-05,4.11e-05,4.22e-05,4870153193260.001,2021,12,2
COINBASE:SHIBUSD,4.23e-05,4.5e-05,3.92e-05,4.05e-05,6381672318886.001,2021,12,3
COINBASE:SHIBUSD,4.05e-05,4.05e-05,3.21e-05,3.67e-05,7159659379505.001,2021,12,4
COINBASE:SHIBUSD,3.68e-05,3.83e-05,3.43e-05,3.63e-05,5057251248414.001,2021,12,5
COINBASE:SHIBUSD,3.63e-05,3.77e-05,3.28e-05,3.69e-05,5365262593503.001,2021,12,6
COINBASE:SHIBUSD,3.69e-05,3.88e-05,3.56e-05,3.62e-05,4370226058527.001,2021,12,7
COINBASE:SHIBUSD,3.63e-05,3.77e-05,3.56e-05,3.7e-05,3612065080475.001,2021,12,8
COINBASE:SHIBUSD,3.69e-05,3.73e-05,3.42e-05,3.47e-05,3309199434974.001,2021,12,9
COINBASE:SHIBUSD,3.46e-05,3.63e-05,3.33e-05,3.35e-05,3170709697609.0005,2021,12,10
COINBASE:SHIBUSD,3.35e-05,3.51e-05,3.31e-05,3.45e-05,2358583531816.0005,2021,12,11
COINBASE:SHIBUSD,3.45e-05,3.8e-05,3.38e-05,3.66e-05,3957270768222.001,2021,12,12
COINBASE:SHIBUSD,3.67e-05,3.69e-05,3.16e-05,3.29e-05,4211704756134.001,2021,12,13
COINBASE:SHIBUSD,3.3e-05,3.56e-05,3.24e-05,3.4e-05,3778532236186.001,2021,12,14
COINBASE:SHIBUSD,3.39e-05,3.44e-05,3.19e-05,3.39e-05,2910804136436.001,2021,12,15
COINBASE:SHIBUSD,3.39e-05,3.47e-05,3.26e-05,3.28e-05,2406940067993.0005,2021,12,16
COINBASE:SHIBUSD,3.27e-05,3.32e-05,3.03e-05,3.12e-05,3074504646795.002,2021,12,17
COINBASE:SHIBUSD,3.12e-05,3.22e-05,3.08e-05,3.14e-05,1926395952384.0007,2021,12,18
COINBASE:SHIBUSD,3.15e-05,3.19e-05,3.06e-05,3.07e-05,1975017158369.0007,2021,12,19
COINBASE:SHIBUSD,3.08e-05,3.39e-05,2.82e-05,3.13e-05,5181324331084.001,2021,12,20
COINBASE:SHIBUSD,3.13e-05,3.35e-05,3.1e-05,3.29e-05,3862015343418.001,2021,12,21
COINBASE:SHIBUSD,3.28e-05,3.79e-05,3.25e-05,3.5e-05,6893640566084.001,2021,12,22
COINBASE:SHIBUSD,3.5e-05,3.9e-05,3.43e-05,3.87e-05,4601491571215.001,2021,12,23
COINBASE:SHIBUSD,3.87e-05,4e-05,3.57e-05,3.62e-05,4567542821807.001,2021,12,24
COINBASE:SHIBUSD,3.62e-05,3.84e-05,3.59e-05,3.78e-05,2599666336583.0005,2021,12,25
COINBASE:SHIBUSD,3.78e-05,3.9e-05,3.66e-05,3.83e-05,2791873433393.001,2021,12,26
COINBASE:SHIBUSD,3.83e-05,3.95e-05,3.77e-05,3.91e-05,2520296141556.001,2021,12,27
COINBASE:SHIBUSD,3.9e-05,3.91e-05,3.41e-05,3.49e-05,6000158411472.001,2021,12,28
COINBASE:SHIBUSD,3.49e-05,3.63e-05,3.3e-05,3.37e-05,3378313677504.0005,2021,12,29
COINBASE:SHIBUSD,3.36e-05,3.44e-05,3.29e-05,3.38e-05,2632757918824.0005,2021,12,30
COINBASE:SHIBUSD,3.38e-05,3.47e-05,3.26e-05,3.34e-05,2653383015198.001,2021,12,31
