symbol,open,high,low,close,volume,year,month,day
COINBASE:SHIBUSD,2.113e-05,2.17e-05,2.067e-05,2.164e-05,802953608806.0,2025,1,1
COINBASE:SHIBUSD,2.164e-05,2.303e-05,2.155e-05,2.289e-05,1027710127484.0,2025,1,2
COINBASE:SHIBUSD,2.289e-05,2.463e-05,2.247e-05,2.441e-05,1206835820793.0,2025,1,3
COINBASE:SHIBUSD,2.441e-05,2.492e-05,2.388e-05,2.433e-05,911026028309.0,2025,1,4
COINBASE:SHIBUSD,2.433e-05,2.44e-05,2.345e-05,2.395e-05,634604576845.0,2025,1,5
COINBASE:SHIBUSD,2.395e-05,2.463e-05,2.341e-05,2.406e-05,746306322864.0,2025,1,6
COINBASE:SHIBUSD,2.406e-05,2.428e-05,2.167e-05,2.178e-05,1360283738163.0,2025,1,7
COINBASE:SHIBUSD,2.178e-05,2.198e-05,2.026e-05,2.129e-05,1206219971054.0,2025,1,8
COINBASE:SHIBUSD,2.127e-05,2.202e-05,2.048e-05,2.105e-05,1213503808734.0,2025,1,9
COINBASE:SHIBUSD,2.104e-05,2.19e-05,2.103e-05,2.155e-05,941975044964.0,2025,1,10
COINBASE:SHIBUSD,2.156e-05,2.273e-05,2.134e-05,2.22e-05,662663756527.0,2025,1,11
COINBASE:SHIBUSD,2.219e-05,2.22e-05,2.127e-05,2.154e-05,617736730518.0,2025,1,12
COINBASE:SHIBUSD,2.154e-05,2.215e-05,1.96e-05,2.119e-05,1457682393174.0,2025,1,13
COINBASE:SHIBUSD,2.118e-05,2.198e-05,2.109e-05,2.161e-05,851539098761.0,2025,1,14
COINBASE:SHIBUSD,2.162e-05,2.285e-05,2.092e-05,2.273e-05,1391580724593.0,2025,1,15
COINBASE:SHIBUSD,2.274e-05,2.282e-05,2.17e-05,2.201e-05,1773883404218.0,2025,1,16
COINBASE:SHIBUSD,2.2e-05,2.462e-05,2.2e-05,2.422e-05,2591441688910.0,2025,1,17
COINBASE:SHIBUSD,2.421e-05,2.497e-05,2.232e-05,2.275e-05,2097009267810.0,2025,1,18
COINBASE:SHIBUSD,2.276e-05,2.324e-05,1.975e-05,2.03e-05,3731485544660.0,2025,1,19
COINBASE:SHIBUSD,2.03e-05,2.217e-05,1.961e-05,2.031e-05,3100034991292.0,2025,1,20
COINBASE:SHIBUSD,2.03e-05,2.132e-05,1.963e-05,2.09e-05,1625160158746.0,2025,1,21
COINBASE:SHIBUSD,2.089e-05,2.099e-05,2.005e-05,2.016e-05,842010538294.0,2025,1,22
COINBASE:SHIBUSD,2.016e-05,2.051e-05,1.955e-05,2.014e-05,1299268377675.0,2025,1,23
COINBASE:SHIBUSD,2.015e-05,2.056e-05,1.949e-05,1.996e-05,1171347787409.0,2025,1,24
COINBASE:SHIBUSD,1.996e-05,2.023e-05,1.968e-05,1.993e-05,624980754438.0,2025,1,25
COINBASE:SHIBUSD,1.993e-05,2.015e-05,1.902e-05,1.909e-05,924880114082.0,2025,1,26
COINBASE:SHIBUSD,1.908e-05,1.916e-05,1.726e-05,1.897e-05,2260034453033.0,2025,1,27
COINBASE:SHIBUSD,1.898e-05,1.933e-05,1.771e-05,1.795e-05,1285397738360.0,2025,1,28
COINBASE:SHIBUSD,1.795e-05,1.86e-05,1.789e-05,1.816e-05,514083348328.9995,2025,1,29
