symbol,open,high,low,close,volume,year,month,day
BINANCE:DOTUSD,6.63,7.13,6.51,7.03,126117.47,2025,1,1
BINANCE:DOTUSD,7.05,7.36,7.05,7.17,178144.79,2025,1,2
BINANCE:DOTUSD,7.17,8.02,7.13,7.74,487330.21,2025,1,3
BINANCE:DOTUSD,7.76,7.88,7.61,7.69,147123.49,2025,1,4
BINANCE:DOTUSD,7.68,7.73,7.47,7.67,145293.24,2025,1,5
BINANCE:DOTUSD,7.68,7.98,7.54,7.77,231059.2,2025,1,6
BINANCE:DOTUSD,7.76,7.88,7.0,7.01,361029.11,2025,1,7
BINANCE:DOTUSD,7.02,7.13,6.44,6.76,275084.06,2025,1,8
BINANCE:DOTUSD,6.75,6.84,6.47,6.55,153842.61,2025,1,9
BINANCE:DOTUSD,6.57,6.84,6.5,6.74,137260.28,2025,1,10
BINANCE:DOTUSD,6.73,6.88,6.58,6.74,115731.76,2025,1,11
BINANCE:DOTUSD,6.74,6.81,6.54,6.63,125998.47,2025,1,12
BINANCE:DOTUSD,6.63,6.8,6.01,6.4,305043.0,2025,1,13
BINANCE:DOTUSD,6.4,6.68,6.37,6.66,109808.12,2025,1,14
BINANCE:DOTUSD,6.68,7.18,6.56,7.17,217527.03,2025,1,15
BINANCE:DOTUSD,7.16,7.39,6.85,7.14,262995.13,2025,1,16
BINANCE:DOTUSD,7.16,7.6,7.16,7.51,193704.78,2025,1,17
BINANCE:DOTUSD,7.53,7.59,6.84,7.03,434586.17,2025,1,18
BINANCE:DOTUSD,7.04,7.22,6.12,6.25,650166.39,2025,1,19
BINANCE:DOTUSD,6.23,7.1,6.05,6.38,761226.56,2025,1,20
BINANCE:DOTUSD,6.38,6.84,6.14,6.64,268370.99,2025,1,21
BINANCE:DOTUSD,6.63,6.7,6.41,6.43,132178.43,2025,1,22
BINANCE:DOTUSD,6.45,6.5,6.21,6.35,249258.6,2025,1,23
BINANCE:DOTUSD,6.35,6.53,6.2,6.31,119866.8,2025,1,24
BINANCE:DOTUSD,6.29,6.41,6.25,6.31,70906.37,2025,1,25
BINANCE:DOTUSD,6.32,6.48,6.17,6.18,83165.62,2025,1,26
BINANCE:DOTUSD,6.17,6.21,5.49,5.96,400933.42,2025,1,27
BINANCE:DOTUSD,5.95,6.04,5.6,5.66,159680.9,2025,1,28
BINANCE:DOTUSD,5.64,5.84,5.58,5.65,86373.01,2025,1,29
